id,listing_url,season,host_response_time,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,room_type,accommodates,bedrooms,price,minimum_nights,number_of_reviews,review_scores_rating
602,https://www.airbnb.com/rooms/16523724,Spring_2025,within an hour,100%,99%,email/phone,Praha 1,Entire home/apt,3,1,2747,2,254,4.98
603,https://www.airbnb.com/rooms/16523744,Spring_2025,within a few hours,95%,48%,email/phone,Praha 8,Entire home/apt,2,1,1669,3,33,4.94
604,https://www.airbnb.com/rooms/16553276,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,3,1,2055,2,361,4.80
605,https://www.airbnb.com/rooms/17383493,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,2,1,1288,1,216,4.96
606,https://www.airbnb.com/rooms/17404811,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,5,2,3330,3,355,4.97
607,https://www.airbnb.com/rooms/17445365,Spring_2025,within an hour,100%,98%,email/phone,Praha 5,Entire home/apt,2,1,1361,2,306,4.91
608,https://www.airbnb.com/rooms/17450816,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 2,Entire home/apt,4,2,1270,6,211,4.97
609,https://www.airbnb.com/rooms/17456985,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1723,2,419,4.99
610,https://www.airbnb.com/rooms/16577338,Spring_2025,within an hour,100%,100%,email/phone,Praha 5,Entire home/apt,4,1,1348,1,295,4.95
611,https://www.airbnb.com/rooms/16623886,Spring_2025,within an hour,100%,100%,phone,Praha 2,Entire home/apt,3,1,1243,2,285,4.83
612,https://www.airbnb.com/rooms/17478381,Spring_2025,within an hour,90%,100%,email/phone,Praha 7,Entire home/apt,2,1,1406,3,198,4.90
613,https://www.airbnb.com/rooms/16645612,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,2057,2,667,4.94
614,https://www.airbnb.com/rooms/17507030,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,4006,1,53,4.83
615,https://www.airbnb.com/rooms/17507152,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,2,1,4236,1,121,4.79
616,https://www.airbnb.com/rooms/17507345,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,2,1,3522,1,67,4.96
617,https://www.airbnb.com/rooms/17519659,Spring_2025,within an hour,100%,100%,email/phone,Praha 5,Entire home/apt,2,1,1068,2,137,4.73
618,https://www.airbnb.com/rooms/17536999,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1029,3,307,4.76
619,https://www.airbnb.com/rooms/17648206,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,2,1,1656,3,302,4.89
620,https://www.airbnb.com/rooms/17675851,Spring_2025,within a few hours,100%,94%,email/phone,Praha 1,Entire home/apt,2,1,1682,3,371,4.77
621,https://www.airbnb.com/rooms/16658722,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,5,1,2885,1,22,4.91
622,https://www.airbnb.com/rooms/16736550,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,5,2,1806,3,208,4.70
623,https://www.airbnb.com/rooms/16747846,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,2,1,1146,2,187,4.98
624,https://www.airbnb.com/rooms/17712118,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,4,1,1650,3,102,4.73
625,https://www.airbnb.com/rooms/17724611,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,3859,1,79,4.95
626,https://www.airbnb.com/rooms/17728360,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,4006,1,63,4.83
627,https://www.airbnb.com/rooms/17728466,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,2,1,3522,1,121,4.87
628,https://www.airbnb.com/rooms/17729194,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,3859,1,33,4.85
629,https://www.airbnb.com/rooms/16907495,Spring_2025,within a few hours,100%,0%,email/phone,Praha 5,Entire home/apt,4,2,5774,3,19,5.00
630,https://www.airbnb.com/rooms/16911351,Spring_2025,within a day,100%,67%,email/phone,Praha 1,Entire home/apt,2,1,2826,3,32,4.97
631,https://www.airbnb.com/rooms/16920695,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 1,Entire home/apt,3,1,1376,3,272,4.92
632,https://www.airbnb.com/rooms/16942918,Spring_2025,within an hour,100%,99%,email/phone,Praha 4,Entire home/apt,3,1,928,1,375,4.79
633,https://www.airbnb.com/rooms/17729430,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,4006,3,75,4.92
634,https://www.airbnb.com/rooms/17729521,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,2,1,3522,1,103,4.83
635,https://www.airbnb.com/rooms/17769203,Spring_2025,within an hour,100%,94%,email/phone,Praha 1,Entire home/apt,4,2,7358,2,72,4.94
636,https://www.airbnb.com/rooms/17776122,Spring_2025,within an hour,100%,96%,email/phone,Praha 14,Entire home/apt,4,2,3518,2,78,4.92
637,https://www.airbnb.com/rooms/17792892,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,2,4843,2,309,4.97
638,https://www.airbnb.com/rooms/17045009,Spring_2025,within an hour,100%,94%,email/phone,Praha 5,Entire home/apt,2,1,2040,1,55,4.85
639,https://www.airbnb.com/rooms/17803849,Spring_2025,within an hour,100%,100%,email/phone,Praha 10,Entire home/apt,2,1,1033,2,321,4.85
640,https://www.airbnb.com/rooms/17807933,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,2,1,1053,3,353,4.85
641,https://www.airbnb.com/rooms/17093827,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,2,2095,2,534,4.92
642,https://www.airbnb.com/rooms/18220414,Spring_2025,within an hour,100%,100%,phone,Praha 7,Entire home/apt,2,1,1266,3,67,4.90
643,https://www.airbnb.com/rooms/18237528,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1698,1,332,4.77
644,https://www.airbnb.com/rooms/18263406,Spring_2025,within a few hours,100%,100%,email/phone,Praha 6,Entire home/apt,4,1,1712,3,126,4.94
645,https://www.airbnb.com/rooms/18265005,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,4,1,1754,1,263,4.95
646,https://www.airbnb.com/rooms/18266947,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,4,1,1671,1,352,4.98
647,https://www.airbnb.com/rooms/17899079,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1051,2,393,4.85
648,https://www.airbnb.com/rooms/17899870,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1445,2,353,4.93
649,https://www.airbnb.com/rooms/17933064,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 2,Entire home/apt,4,1,1677,1,353,4.80
650,https://www.airbnb.com/rooms/17949569,Spring_2025,within a few hours,100%,85%,email/phone,Praha 2,Entire home/apt,4,1,1523,3,143,4.69
651,https://www.airbnb.com/rooms/17967510,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1932,1,269,4.89
652,https://www.airbnb.com/rooms/18286999,Spring_2025,within an hour,100%,100%,email/phone,Praha 8,Entire home/apt,3,1,1023,1,650,4.89
653,https://www.airbnb.com/rooms/18316419,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 2,Entire home/apt,4,1,2157,1,351,4.85
654,https://www.airbnb.com/rooms/18004919,Spring_2025,within an hour,100%,92%,email/phone,Praha 4,Entire home/apt,3,1,1340,5,223,4.87
655,https://www.airbnb.com/rooms/18027226,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,2,3013,3,163,4.93
656,https://www.airbnb.com/rooms/18037810,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,5,1,2511,3,123,4.91
657,https://www.airbnb.com/rooms/18341071,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 13,Entire home/apt,2,1,990,2,160,4.90
658,https://www.airbnb.com/rooms/18381386,Spring_2025,within an hour,100%,99%,email/phone,Praha 2,Entire home/apt,2,1,1096,2,374,4.87
659,https://www.airbnb.com/rooms/18409833,Spring_2025,within an hour,100%,99%,email/phone,Praha 2,Entire home/apt,3,1,1445,2,393,4.88
660,https://www.airbnb.com/rooms/18063331,Spring_2025,within an hour,100%,92%,email/phone,Praha 1,Entire home/apt,4,1,1894,2,103,4.88
661,https://www.airbnb.com/rooms/18074135,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 5,Entire home/apt,3,1,1432,2,287,4.80
662,https://www.airbnb.com/rooms/18152448,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 5,Entire home/apt,2,1,1428,2,59,4.90
663,https://www.airbnb.com/rooms/18169765,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 5,Entire home/apt,2,1,1428,2,72,4.85
664,https://www.airbnb.com/rooms/18177688,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 1,Entire home/apt,4,1,1771,2,256,4.91
665,https://www.airbnb.com/rooms/18192643,Spring_2025,within an hour,100%,100%,email/phone,Praha 9,Entire home/apt,4,1,981,2,207,4.76
666,https://www.airbnb.com/rooms/19485244,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 1,Entire home/apt,3,1,1945,1,343,4.85
667,https://www.airbnb.com/rooms/18439504,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,3,1,2238,2,455,4.87
668,https://www.airbnb.com/rooms/18443303,Spring_2025,within an hour,100%,100%,email/phone,Praha 13,Entire home/apt,2,1,2259,3,20,4.90
669,https://www.airbnb.com/rooms/18445684,Spring_2025,within an hour,100%,99%,email/phone,Praha 2,Entire home/apt,2,1,985,2,345,4.89
670,https://www.airbnb.com/rooms/18454299,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,2218,2,248,4.94
671,https://www.airbnb.com/rooms/18454715,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,2311,2,243,4.94
672,https://www.airbnb.com/rooms/18492639,Spring_2025,within an hour,100%,100%,email/phone,Praha 13,Entire home/apt,4,2,2657,2,30,4.93
673,https://www.airbnb.com/rooms/19530806,Spring_2025,within an hour,100%,100%,email/phone,Praha 13,Entire home/apt,2,1,1350,1,76,4.79
674,https://www.airbnb.com/rooms/19557207,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,4,1,1304,1,108,4.73
675,https://www.airbnb.com/rooms/19613222,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,2,1571,3,281,4.88
676,https://www.airbnb.com/rooms/19621990,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1908,1,101,4.70
677,https://www.airbnb.com/rooms/19667239,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 1,Entire home/apt,5,2,2186,1,417,4.93
678,https://www.airbnb.com/rooms/18516306,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 1,Entire home/apt,4,2,3231,1,41,4.85
679,https://www.airbnb.com/rooms/18517466,Spring_2025,within an hour,99%,99%,email/phone,Praha 1,Entire home/apt,5,2,904,1,57,4.65
680,https://www.airbnb.com/rooms/18681715,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1461,3,310,4.87
681,https://www.airbnb.com/rooms/18716976,Spring_2025,within a few hours,80%,74%,email/phone,Praha 6,Entire home/apt,2,1,1080,3,57,4.44
682,https://www.airbnb.com/rooms/19675040,Spring_2025,within a few hours,100%,80%,email/phone,Praha 3,Entire home/apt,4,1,2192,2,125,4.94
683,https://www.airbnb.com/rooms/19714485,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1583,1,358,4.55
684,https://www.airbnb.com/rooms/19723704,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 1,Entire home/apt,4,1,1666,2,354,4.68
685,https://www.airbnb.com/rooms/18755205,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,2858,1,338,4.91
686,https://www.airbnb.com/rooms/18771646,Spring_2025,within a few hours,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,1123,2,177,4.68
687,https://www.airbnb.com/rooms/18781504,Spring_2025,within a few hours,100%,100%,email/phone,Praha 5,Entire home/apt,2,1,723,2,354,4.70
688,https://www.airbnb.com/rooms/18787343,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 5,Entire home/apt,3,1,733,2,345,4.38
689,https://www.airbnb.com/rooms/19833069,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,1067,3,213,4.89
690,https://www.airbnb.com/rooms/19839562,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,2,2970,3,183,4.89
691,https://www.airbnb.com/rooms/19857718,Spring_2025,within an hour,100%,100%,phone,Praha 3,Entire home/apt,2,1,1209,7,111,4.81
692,https://www.airbnb.com/rooms/19876482,Spring_2025,within an hour,100%,83%,email/phone,Praha 4,Entire home/apt,4,1,1124,1,125,4.46
693,https://www.airbnb.com/rooms/18791227,Spring_2025,within an hour,100%,100%,email/phone,Praha 6,Entire home/apt,4,2,1804,2,207,4.94
694,https://www.airbnb.com/rooms/18798762,Spring_2025,within an hour,100%,99%,email/phone,Praha 1,Entire home/apt,2,1,1662,2,271,4.77
695,https://www.airbnb.com/rooms/18801689,Spring_2025,within an hour,100%,100%,email/phone,Praha 8,Entire home/apt,2,1,767,1,566,4.76
696,https://www.airbnb.com/rooms/18867606,Spring_2025,within an hour,98%,85%,email/phone,Praha 3,Entire home/apt,4,2,1004,1,15,4.20
697,https://www.airbnb.com/rooms/18870528,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 1,Entire home/apt,5,2,4909,2,106,4.75
698,https://www.airbnb.com/rooms/18872987,Spring_2025,within an hour,98%,85%,email/phone,Praha 3,Entire home/apt,4,2,1130,1,8,4.63
699,https://www.airbnb.com/rooms/19897163,Spring_2025,within an hour,100%,93%,email/phone,Praha 1,Entire home/apt,4,1,1450,3,343,4.91
700,https://www.airbnb.com/rooms/19999204,Spring_2025,within an hour,100%,100%,email/phone,Praha 6,Entire home/apt,4,1,1500,1,247,4.96
701,https://www.airbnb.com/rooms/18912630,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,2,1,977,3,172,4.90
702,https://www.airbnb.com/rooms/18925633,Spring_2025,within an hour,100%,100%,email/phone,Praha 6,Entire home/apt,4,1,1256,2,705,4.84
703,https://www.airbnb.com/rooms/20060258,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 10,Entire home/apt,4,1,891,2,41,4.90
704,https://www.airbnb.com/rooms/20085005,Spring_2025,within an hour,100%,98%,phone,Praha 1,Entire home/apt,2,1,1273,2,250,4.70
705,https://www.airbnb.com/rooms/20141889,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,3,1,1550,2,197,4.75
706,https://www.airbnb.com/rooms/20145275,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,2552,2,219,4.99
707,https://www.airbnb.com/rooms/20146013,Spring_2025,within an hour,100%,100%,email/phone,Praha 5,Entire home/apt,2,1,929,2,159,4.63
708,https://www.airbnb.com/rooms/20146936,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1882,1,170,4.79
709,https://www.airbnb.com/rooms/20151416,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,1026,2,232,4.72
710,https://www.airbnb.com/rooms/19008696,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,2,1,1000,2,253,4.81
711,https://www.airbnb.com/rooms/19036415,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,5,2,2368,2,264,4.97
712,https://www.airbnb.com/rooms/19043187,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,4925,2,67,4.90
713,https://www.airbnb.com/rooms/20180230,Spring_2025,within an hour,100%,99%,email/phone,Praha 4,Entire home/apt,2,1,1397,1,221,4.95
714,https://www.airbnb.com/rooms/20225227,Spring_2025,within a few hours,100%,3%,email/phone,Praha 13,Entire home/apt,3,1,1200,2,45,4.82
715,https://www.airbnb.com/rooms/19094176,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 1,Entire home/apt,3,1,2640,1,406,4.94
716,https://www.airbnb.com/rooms/19107543,Spring_2025,within an hour,100%,100%,email/phone,Praha 7,Entire home/apt,2,1,1250,2,487,4.88
717,https://www.airbnb.com/rooms/19152851,Spring_2025,within an hour,100%,96%,email/phone/work_email,Praha 7,Entire home/apt,2,1,2400,2,99,4.97
718,https://www.airbnb.com/rooms/20275864,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,3,1,2178,2,358,4.88
719,https://www.airbnb.com/rooms/20277155,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1894,2,302,4.87
720,https://www.airbnb.com/rooms/20277576,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,2024,2,269,4.92
721,https://www.airbnb.com/rooms/19166708,Spring_2025,within a few hours,100%,92%,email/phone,Praha 10,Entire home/apt,3,2,1352,2,279,4.67
722,https://www.airbnb.com/rooms/20304022,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,2100,2,293,4.92
723,https://www.airbnb.com/rooms/20311769,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1307,2,328,4.94
724,https://www.airbnb.com/rooms/20350046,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,3,1,2202,2,309,4.97
725,https://www.airbnb.com/rooms/19246003,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,5,2,2850,2,24,4.67
726,https://www.airbnb.com/rooms/19263673,Spring_2025,within an hour,100%,100%,phone,Praha 8,Entire home/apt,4,1,1194,2,237,4.81
727,https://www.airbnb.com/rooms/19270184,Spring_2025,within an hour,93%,100%,email/phone,Praha 1,Entire home/apt,4,1,2905,2,345,4.87
728,https://www.airbnb.com/rooms/20456725,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,4,1,1928,2,149,4.91
729,https://www.airbnb.com/rooms/20507021,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1811,1,418,4.95
730,https://www.airbnb.com/rooms/20515512,Spring_2025,within a day,100%,54%,email/phone/work_email,Praha 2,Entire home/apt,4,1,4167,1,6,4.33
731,https://www.airbnb.com/rooms/19270835,Spring_2025,within an hour,93%,100%,email/phone,Praha 1,Entire home/apt,2,1,1761,2,388,4.75
732,https://www.airbnb.com/rooms/19310364,Spring_2025,within an hour,100%,99%,email/phone,Praha 1,Entire home/apt,2,1,2520,2,559,4.79
733,https://www.airbnb.com/rooms/20529314,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,1582,2,417,4.98
734,https://www.airbnb.com/rooms/20532578,Spring_2025,within a day,100%,54%,email/phone/work_email,Praha 2,Entire home/apt,4,1,4167,1,13,4.85
735,https://www.airbnb.com/rooms/20609211,Spring_2025,within an hour,100%,96%,email/phone/work_email,Praha 4,Entire home/apt,3,1,2200,1,57,4.75
736,https://www.airbnb.com/rooms/19408549,Spring_2025,a few days or more,0%,100%,email/phone,Praha 6,Entire home/apt,2,1,1469,3,23,4.70
737,https://www.airbnb.com/rooms/19458840,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 2,Entire home/apt,4,2,5923,2,257,4.61
738,https://www.airbnb.com/rooms/19466580,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,4,1,1348,1,363,4.67
739,https://www.airbnb.com/rooms/19480089,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,3,1,1522,1,503,4.93
740,https://www.airbnb.com/rooms/21022261,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,2,1,1812,1,123,4.75
741,https://www.airbnb.com/rooms/20684255,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1800,2,54,4.85
742,https://www.airbnb.com/rooms/20700679,Spring_2025,within an hour,100%,100%,email/phone,Praha 8,Entire home/apt,4,1,2233,1,233,4.71
743,https://www.airbnb.com/rooms/20715952,Spring_2025,within an hour,100%,100%,email/phone,Praha 8,Entire home/apt,4,1,1173,1,178,4.83
744,https://www.airbnb.com/rooms/20806796,Spring_2025,within a few hours,80%,50%,email/phone,Praha 1,Entire home/apt,4,1,2178,3,36,4.69
745,https://www.airbnb.com/rooms/20810506,Spring_2025,within a few hours,100%,86%,email/phone,Praha 6,Entire home/apt,3,1,1393,3,52,4.65
746,https://www.airbnb.com/rooms/21023779,Spring_2025,within a few hours,100%,100%,phone,Praha 8,Entire home/apt,4,1,1961,2,46,4.98
747,https://www.airbnb.com/rooms/21025903,Spring_2025,within an hour,100%,100%,email/phone,Praha 3,Entire home/apt,4,1,1550,2,160,4.80
748,https://www.airbnb.com/rooms/21100514,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,2,4756,1,14,4.64
749,https://www.airbnb.com/rooms/20867562,Spring_2025,within a day,100%,20%,email/phone,Praha 7,Entire home/apt,6,3,2259,3,104,4.86
750,https://www.airbnb.com/rooms/20879342,Spring_2025,within a day,100%,64%,phone,Praha 6,Entire home/apt,3,1,1954,2,67,4.55
751,https://www.airbnb.com/rooms/20906929,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 1,Entire home/apt,3,1,1852,1,225,4.81
752,https://www.airbnb.com/rooms/20968027,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 1,Entire home/apt,2,1,1533,1,261,4.57
753,https://www.airbnb.com/rooms/20968369,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 1,Entire home/apt,4,1,1908,1,274,4.64
754,https://www.airbnb.com/rooms/21138954,Spring_2025,within an hour,100%,97%,email/phone,Praha 1,Entire home/apt,4,1,1496,2,202,4.79
755,https://www.airbnb.com/rooms/21163390,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,1,1547,1,154,4.83
756,https://www.airbnb.com/rooms/21197558,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 5,Entire home/apt,2,2,1158,1,176,4.52
757,https://www.airbnb.com/rooms/21211382,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 1,Entire home/apt,5,2,3447,3,344,4.95
758,https://www.airbnb.com/rooms/21250153,Spring_2025,within a few hours,100%,82%,email/phone,Praha 7,Entire home/apt,2,1,1853,3,60,4.93
759,https://www.airbnb.com/rooms/21263785,Spring_2025,within an hour,100%,83%,email/phone,Praha 1,Entire home/apt,4,2,1414,1,554,4.78
760,https://www.airbnb.com/rooms/21264324,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,1499,2,141,4.84
761,https://www.airbnb.com/rooms/20979902,Spring_2025,within an hour,100%,86%,email/phone,Praha 13,Entire home/apt,5,2,2259,2,36,4.83
762,https://www.airbnb.com/rooms/22056620,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,4,1,1448,2,292,4.83
763,https://www.airbnb.com/rooms/22063433,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,990,2,503,4.89
764,https://www.airbnb.com/rooms/22082462,Spring_2025,within an hour,100%,99%,email/phone/work_email,Praha 2,Entire home/apt,4,1,1939,1,291,4.85
765,https://www.airbnb.com/rooms/22094631,Spring_2025,within a few hours,100%,93%,email/phone,Praha 9,Entire home/apt,4,1,1527,2,79,4.66
766,https://www.airbnb.com/rooms/22097060,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,4,2,4763,2,148,4.82
767,https://www.airbnb.com/rooms/22100943,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,2410,2,412,4.88
768,https://www.airbnb.com/rooms/22112144,Spring_2025,within an hour,100%,99%,email/phone,Praha 3,Entire home/apt,2,1,1157,2,300,4.74
769,https://www.airbnb.com/rooms/21284151,Spring_2025,within an hour,98%,85%,email/phone,Praha 3,Entire home/apt,3,2,1603,1,110,4.59
770,https://www.airbnb.com/rooms/21304648,Spring_2025,within an hour,100%,99%,email/phone,Praha 1,Entire home/apt,4,1,1653,2,278,4.83
771,https://www.airbnb.com/rooms/22142345,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,2,1,1080,3,137,4.95
772,https://www.airbnb.com/rooms/22142346,Spring_2025,within an hour,100%,100%,email/phone,Praha 2,Entire home/apt,2,1,1221,3,138,4.96
773,https://www.airbnb.com/rooms/22163839,Spring_2025,within an hour,100%,99%,email/phone,Praha 5,Entire home/apt,2,1,2122,2,234,5.00
774,https://www.airbnb.com/rooms/22163861,Spring_2025,within an hour,100%,83%,email/phone,Praha 4,Entire home/apt,2,1,1085,1,119,4.57
775,https://www.airbnb.com/rooms/21350648,Spring_2025,within an hour,100%,99%,email/phone,Praha 6,Entire home/apt,2,1,2255,1,56,4.95
776,https://www.airbnb.com/rooms/21350905,Spring_2025,within an hour,100%,99%,email/phone,Praha 6,Entire home/apt,4,2,4285,1,34,4.94
777,https://www.airbnb.com/rooms/22197689,Spring_2025,within an hour,91%,94%,email/phone/work_email,Praha 3,Entire home/apt,2,1,1158,1,14,4.43
778,https://www.airbnb.com/rooms/22199263,Spring_2025,within an hour,91%,94%,email/phone/work_email,Praha 3,Entire home/apt,4,1,1347,1,40,4.60
779,https://www.airbnb.com/rooms/22200444,Spring_2025,within an hour,91%,94%,email/phone/work_email,Praha 3,Entire home/apt,5,1,1273,1,73,4.56
780,https://www.airbnb.com/rooms/21397242,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 5,Entire home/apt,2,1,2710,2,153,4.89
781,https://www.airbnb.com/rooms/21398301,Spring_2025,within an hour,75%,100%,email/phone,Praha 3,Entire home/apt,4,1,1291,1,238,4.85
782,https://www.airbnb.com/rooms/22206928,Spring_2025,within an hour,98%,85%,email/phone,Praha 3,Entire home/apt,4,2,1230,1,7,4.29
783,https://www.airbnb.com/rooms/22217438,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,2380,3,69,4.97
784,https://www.airbnb.com/rooms/22246209,Spring_2025,within an hour,100%,100%,email/phone,Praha 1,Entire home/apt,2,1,1569,1,190,4.76
785,https://www.airbnb.com/rooms/22257667,Spring_2025,within an hour,100%,99%,email/phone,Praha 5,Entire home/apt,2,1,926,2,290,4.93
786,https://www.airbnb.com/rooms/21408980,Spring_2025,within an hour,100%,97%,email/phone,Praha 7,Entire home/apt,2,1,1411,2,65,4.77
787,https://www.airbnb.com/rooms/22271811,Spring_2025,within an hour,100%,100%,email/phone/work_email,Praha 5,Entire home/apt,2,1,1428,2,118,4.81
788,https://www.airbnb.com/rooms/22273793,Spring_2025,within an hour,100%,98%,email/phone,Praha 1,Entire home/apt,4,2,4776,2,213,4.91
789,https://www.airbnb.com/rooms/22274024,Spring_2025,within an hour,100%,98%,email/phone,Praha 1,Entire home/apt,4,1,4501,1,243,4.89
